record_ID,units_sold
222001,14.780057
222002,27.187616
222003,12.572821
222006,53.780052
222007,10.906631
222008,39.900803
222011,17.509922
222012,41.250854
222013,27.09117
222015,4.070846
222016,20.686197
222017,21.109547
222020,8.591249
222022,37.294086
222024,16.59223
222026,24.490997
222030,114.91858
222031,64.60494
222032,38.853817
222033,46.032524
222034,49.087086
222035,67.61351
222039,85.61982
222040,38.96114
222041,60.995773
222042,21.534883
222043,12.874166
222044,42.06986
222045,35.864025
222047,16.999304
222048,25.876226
222049,38.193615
222052,60.81407
222053,42.150223
222056,29.499125
222057,30.276915
222060,62.682777
222061,19.707373
222062,67.351036
222065,26.772186
222066,22.740309
222067,2.5295222
222070,10.355789
222073,131.87631
222074,67.51372
222075,45.48387
222077,52.146095
222078,51.233585
222079,61.014748
222082,87.30716
222083,37.810787
222084,68.76932
222085,30.658964
222087,41.49812
222088,36.49787
222089,12.500152
222091,19.44767
222092,33.58682
222094,20.897041
222095,34.57093
222100,53.486713
222101,25.685219
222104,10.025674
222105,76.01965
222106,6.8248534
222107,60.82828
222108,8.514212
222110,20.287697
222112,29.10061
222114,12.19612
222117,30.838211
222118,31.717558
222121,36.429707
222122,37.276524
222124,61.922993
222125,12.227253
222126,34.404964
222127,24.85737
222128,21.487816
222129,31.143318
222130,38.45661
222131,23.939095
222133,13.896543
222134,29.156702
222136,14.353125
222137,27.347116
222138,23.967829
222142,17.13447
222143,49.66451
222144,27.176092
222145,8.311577
222146,4.6331115
222147,10.245588
222148,60.59555
222149,0.4175244
222150,33.795383
222153,25.736221
222154,33.98147
222155,19.94242
222158,158.6715
222159,105.098076
222160,63.664043
222161,48.71889
222162,30.009672
222163,83.401634
222164,100.51291
222165,126.39984
222167,10.145448
222168,34.283405
222169,167.5189
222170,49.99375
222171,161.69
222172,40.536575
222173,23.749748
222176,64.441246
222177,67.67041
222178,31.017965
222180,50.52646
222181,64.48082
222182,10.127979
222183,29.594957
222184,23.098047
222186,79.67538
222187,47.063133
222188,21.151466
222190,43.05901
222191,39.988575
222192,54.10065
222193,28.422758
222196,151.2536
222197,24.4168
222198,70.2722
222199,46.602436
222200,33.794304
222201,18.829226
222203,57.979965
222204,56.463825
222205,100.29377
222206,64.96663
222207,31.57112
222208,29.344154
222209,43.210503
222210,43.12913
222214,143.7413
222215,39.41439
222216,54.984066
222217,41.192066
222218,42.78456
222222,44.81519
222223,5.590425
222225,206.64433
222226,141.76357
222227,88.49616
222230,98.87431
222231,99.00835
222232,106.8085
222233,24.113537
222236,148.1777
222237,100.45983
222238,147.20018
222239,39.136955
222243,73.439804
222244,78.028656
222245,44.564453
222247,48.846935
222248,96.637115
222249,25.607695
222252,75.00209
222253,69.50162
222254,31.34322
222255,33.121765
222256,46.998524
222257,49.049038
222258,7.0404353
222259,16.594501
222260,22.881842
222261,118.82268
222262,63.360374
222263,56.53147
222264,37.204678
222265,24.863993
222267,38.234077
222268,70.95795
222269,61.16323
222271,36.336624
222272,46.338234
222273,7.122991
222275,25.053585
222279,36.68643
222280,19.328947
222281,3.9864135
222282,8.339454
222283,90.48381
222284,40.92222
222285,7.337133
222286,21.760408
222287,27.322126
222288,53.51825
222289,42.536987
222292,52.49375
222294,56.66944
222295,66.20376
222297,16.27515
222298,37.490345
222299,18.872377
222301,11.32549
222303,47.669315
222304,2.4433434
222305,7.238713
222307,19.894766
222308,24.593239
222309,11.683909
222312,54.278343
222313,58.047592
222314,21.005013
222316,34.300083
222317,96.770615
222318,45.777763
222319,15.651659
222320,20.851063
222321,20.053408
222322,86.836555
222323,58.50686
222324,47.90382
222325,20.095425
222326,18.027868
222327,38.493816
222328,32.59656
222329,32.862736
222331,38.29283
222332,53.913006
222334,152.14381
222335,106.10943
222336,35.48684
222337,41.63253
222338,56.608498
222339,93.277916
222341,19.269197
222342,172.0864
222343,104.834724
222344,79.613365
222345,20.669872
222346,14.43994
222347,41.41294
222348,38.11147
222351,36.384647
222352,54.659424
222358,77.13734
222359,43.762745
222360,16.01201
222361,35.607292
222362,51.421257
222363,57.918385
222367,75.30114
222368,45.593628
222369,55.257797
222370,39.006447
222371,38.61295
222374,54.63858
222375,8.457733
222376,45.247948
222377,36.274788
222378,18.021639
222379,29.68853
222380,59.081844
222381,64.18259
222385,86.32613
222386,30.29861
222387,73.609886
222388,85.12896
222389,104.338486
222390,68.189476
222392,40.934963
222393,57.78689
222396,39.73499
222398,15.546873
222399,35.732258
222400,33.20859
222401,2.288505
222404,73.2206
222405,22.474451
222406,50.660675
222407,28.348173
222408,23.22247
222409,31.777796
222410,62.738308
222411,34.81592
222412,2.9118013
222413,12.116626
222414,28.08684
222416,14.575471
222418,132.19162
222419,80.3966
222420,48.20176
222423,48.712746
222424,53.857258
222425,64.91002
222428,102.37266
222429,75.0304
222430,86.69795
222431,19.354834
222432,12.851806
222434,59.044193
222435,52.752296
222436,27.431011
222438,44.698215
222439,56.088936
222441,14.2984085
222444,16.764656
222445,49.19796
222446,26.065828
222448,26.413918
222449,40.36281
222450,44.432976
222454,74.24989
222455,35.51085
222456,56.021946
222457,23.171469
222458,21.706247
222459,33.537716
222460,36.11828
222461,26.141117
222464,29.621973
222465,11.885409
222466,12.49411
222467,24.163979
222468,20.097042
222469,16.451822
222470,22.831036
222471,33.77514
222475,65.350815
222476,29.9589
222479,27.373207
222480,5.207925
222482,123.45293
222483,94.17687
222484,44.10041
222487,68.119316
222488,88.52581
222489,102.2852
222492,34.035915
222493,116.00378
222494,72.216736
222495,125.15215
222496,38.74826
222497,21.733839
222498,64.44613
222499,56.03642
222500,31.321087
222502,23.802109
222503,29.427269
222504,23.989956
222507,73.77208
222508,75.0339
222509,27.308027
222510,9.766714
222512,42.605713
222513,65.65559
222514,39.18422
222515,15.670843
222516,24.856274
222517,19.52987
222518,87.727516
222519,72.90997
222520,50.195152
222521,27.4948
222522,16.298962
222523,39.024536
222524,33.36137
222525,26.735611
222526,-0.28725943
222527,11.4675045
222528,17.038822
222530,11.520889
222531,22.723131
222532,35.73093
222533,47.5305
222534,35.485355
222537,43.751846
222538,29.021078
222539,12.234529
222540,18.653206
222542,72.6063
222543,48.189148
222544,40.722477
222545,21.245504
222546,12.162206
222548,35.24602
222549,40.1418
222550,32.515015
222552,9.1881695
222553,13.260308
222555,4.800524
222556,-4.0188794
222557,2.7767131
222558,244.27509
222559,217.10036
222560,42.683758
222561,35.127007
222563,100.711685
222564,105.93412
222565,200.88092
222569,200.21529
222570,120.82275
222571,161.01335
222572,33.53212
222573,23.692183
222575,115.813286
222576,72.3294
222577,53.575344
222578,20.464214
222579,29.537907
222580,43.45005
222581,13.118325
222582,39.80043
222584,20.665686
222585,75.1813
222586,71.98781
222588,45.08601
222589,46.73844
222590,57.33497
222593,17.34186
222594,72.52428
222595,37.096745
222596,55.771236
222597,20.026636
222598,13.605269
222599,41.48561
222600,30.581219
222603,21.364365
222604,24.315456
222608,129.96155
222609,94.267426
222610,49.927776
222611,25.62397
222613,70.1983
222614,103.583084
222615,96.2971
222617,144.07404
222618,131.90514
222619,119.89574
222620,27.022072
222621,22.186644
222623,67.6439
222624,64.69438
222626,12.067891
222627,26.970846
222628,30.722715
222630,31.429726
222633,47.86642
222637,30.015348
222638,67.676506
222639,28.937061
222640,11.678025
222641,15.945558
222642,11.260241
222643,65.792725
222644,64.755005
222645,41.23277
222646,25.63903
222647,19.003536
222649,33.64931
222650,43.04643
222651,29.857447
222652,10.338775
222653,19.466438
222654,20.723703
222655,35.151493
222656,28.725805
222658,13.496408
222659,30.07963
222660,17.217808
222661,5.3796654
222664,110.2301
222665,37.185722
222666,33.534767
222667,22.049511
222670,33.23962
222671,23.874445
222674,14.852215
222677,49.60283
222678,29.80586
222681,38.804993
222682,61.54055
222683,53.821125
222684,9.007552
222687,135.22775
222688,83.08523
222689,81.116486
222690,33.266685
222691,33.06174
222693,47.897022
222694,60.422905
222695,40.86358
222696,10.625649
222697,18.988787
222698,26.500063
222700,24.342157
222701,38.91616
222702,54.037754
222705,23.039646
222706,38.696518
222707,16.796724
222709,9.8207445
222710,47.11418
222711,41.95331
222712,18.511063
222713,17.589113
222714,22.039742
222717,9.1975765
222722,13.375586
222723,9.105442
222724,39.903706
222725,24.082485
222726,5.8101935
222728,35.903625
222729,38.48827
222730,18.235252
222733,15.8365755
222734,16.216488
222737,7.278817
222738,73.47429
222739,54.322052
222740,25.212112
222742,48.895325
222743,48.473095
222744,68.36863
222747,97.764786
222748,70.89099
222749,69.991455
222750,23.947538
222752,52.71561
222753,57.363873
222754,18.13558
222755,19.974066
222756,18.40627
222757,26.163143
222758,10.869007
222760,92.04408
222761,62.49582
222762,14.5085335
222764,27.472229
222765,34.47182
222766,32.31139
222770,72.87821
222771,50.387108
222772,53.6919
222773,35.277386
222774,52.87244
222775,21.870245
222776,13.213396
222778,24.72199
222779,36.715374
222780,34.56921
222783,34.926285
222784,44.91577
222788,76.77451
222789,69.93864
222790,40.29724
222791,24.884981
222792,21.211388
222793,35.945457
222794,42.259533
222795,35.637074
222797,13.249256
222798,17.825817
222801,65.471
222802,57.51622
222803,33.51568
222805,44.270107
222806,54.708538
222807,50.811707
222808,20.019037
222809,19.756372
222810,27.99373
222811,86.81631
222812,85.9812
222813,70.167854
222814,30.323324
222815,26.649729
222817,44.725945
222818,46.23299
222819,38.30377
222820,12.463149
222821,17.45075
222822,27.737906
222823,7.5915484
222825,17.489542
222826,20.63907
222830,28.770313
222831,23.287746
222835,51.312946
222836,35.409664
222837,19.51013
222840,20.585022
222841,10.535761
222844,5.056979
222845,131.40314
222846,102.65823
222847,53.655357
222849,45.12576
222850,48.129486
222851,91.68158
222855,88.60408
222856,91.810455
222857,85.71131
222858,28.811829
222859,21.905684
222860,66.19359
222861,44.836197
222862,23.30976
222863,10.865537
222864,16.413776
222865,23.961487
222867,20.782764
222872,123.60239
222873,93.766235
222874,34.39883
222877,72.37349
222878,76.1981
222879,70.04485
222880,25.214066
222883,100.528534
222884,83.044334
222885,109.92198
222888,53.845337
222889,42.04722
222890,22.060627
222892,15.267342
222893,21.706726
222894,32.726933
222896,75.51874
222897,70.3903
222898,38.564728
222900,39.570194
222901,48.067207
222902,45.866413
222903,15.928638
222904,15.106542
222905,21.07747
222906,88.125404
222907,69.043594
222908,47.039825
222909,25.4107
222910,22.507149
222911,37.587692
222912,54.7055
222913,38.594814
222914,6.7390695
222915,22.035238
222916,23.07277
222917,6.482442
222918,15.33123
222920,24.089235
222921,39.269333
222922,31.97279
222924,12.333766
222925,35.644703
222926,27.64059
222927,13.932658
222929,9.6448965
222930,60.776073
222931,59.255966
222932,23.432455
222933,25.491077
222934,30.078817
222935,18.956984
222937,9.14491
222938,9.374061
222939,5.3942785
222947,25.755867
222951,56.861557
222952,33.043407
222953,18.471872
222955,23.807953
222956,28.12478
222957,33.97629
222959,63.40869
222960,60.90746
222961,46.64212
222962,14.648358
222964,27.981697
222965,25.667194
222966,10.262672
222969,15.6009655
222971,11.797429
222972,53.118347
222973,41.6032
222974,24.647785
222975,59.260967
222976,32.21332
222977,11.444222
222978,69.573326
222979,46.161842
222980,49.187767
222981,19.869495
222982,18.727377
222983,28.52942
222984,36.34871
222985,28.382833
222986,7.1086307
222987,11.90994
222988,12.634399
222991,13.361867
222992,46.71825
222993,187.95935
222994,148.91449
222995,83.77753
222998,76.558754
222999,86.90269
223000,84.02549
223003,31.03277
223004,109.92149
223005,92.92931
223006,111.965996
223007,47.63271
223011,56.31181
223012,63.480366
223013,91.594826
223015,32.087433
223016,39.919563
223018,27.622906
223019,30.853561
223021,18.063938
223023,16.889343
223024,38.899887
223026,4.588508
223028,64.98018
223029,69.154854
223030,36.30851
223031,21.005037
223032,51.866154
223033,33.591
223039,69.74142
223040,61.14154
223041,39.166325
223043,41.968018
223044,45.88941
223045,57.129436
223049,73.255486
223050,66.67469
223051,65.84104
223054,32.855007
223055,55.17991
223057,12.342079
223059,26.569708
223060,15.134042
223062,69.74142
223063,56.89286
223064,35.87372
223065,34.71271
223066,43.10679
223067,62.759
223069,76.5911
223070,76.30413
223071,73.34116
223072,24.1987
223073,23.388725
223074,38.81953
223075,33.996708
223076,20.785816
223078,18.38587
223079,23.2771
223080,3.6779544
223081,20.78102
223084,32.970055
223089,61.26906
223092,13.001556
223093,40.0708
223094,29.01413
223097,15.620388
223099,48.083984
223100,32.618187
223102,69.04729
223103,33.000458
223104,74.36383
223105,86.56984
223106,17.245491
223107,15.603102
223109,90.25268
223110,86.3524
223111,59.690132
223112,43.57112
223113,25.18893
223116,46.900814
223117,41.90364
223118,34.94361
223120,24.9149
223121,27.975655
223125,40.241936
223127,4.3192067
223128,21.104214
223129,52.02665
223130,30.708271
223132,14.554811
223133,13.212827
223134,56.36671
223135,76.03311
223136,35.717655
223138,13.218155
223139,26.623823
223140,32.312614
223141,16.233692
223144,165.6768
223145,106.42922
223146,23.569944
223149,47.361458
223150,64.81397
223151,85.31563
223154,27.682407
223155,89.13801
223156,83.64234
223157,80.20132
223158,20.47085
223159,13.935204
223160,51.944603
223161,37.13052
223162,22.930817
223164,23.024021
223165,28.363731
223167,10.603238
223170,46.66157
223171,39.697598
223172,12.368926
223175,23.521202
223176,51.005783
223177,30.798273
223178,14.157325
223179,14.643098
223180,16.410862
223181,70.853386
223182,48.035362
223183,39.0129
223184,16.80533
223185,14.458028
223187,46.34669
223188,35.55715
223189,9.84168
223190,14.411742
223191,17.920965
223193,77.9189
223194,65.19268
223195,14.968948
223196,24.56281
223197,67.63873
223198,34.01593
223199,10.923795
223200,11.40958
223201,14.116345
223202,78.16538
223203,62.16429
223204,36.28796
223205,18.587818
223206,10.962617
223207,28.293163
223208,45.348698
223209,29.505672
223211,12.731386
223212,15.626447
223214,9.664752
223215,42.222385
223216,41.942314
223218,20.984854
223219,41.50089
223220,28.649488
223223,56.102123
223224,70.30164
223225,33.745113
223228,22.942854
223229,21.557407
223232,8.331613
223233,6.849164
223234,12.181654
223235,21.732632
223236,61.184097
223237,51.348484
223238,22.72961
223239,23.12358
223240,42.73452
223241,30.142303
223242,8.389076
223243,6.746682
223244,6.144785
223245,61.785976
223246,74.361496
223247,32.334385
223249,11.279453
223250,24.38178
223251,41.03253
223252,16.813276
223255,12.246192
223256,8.517928
223258,20.61216
223259,48.79939
223260,36.998592
223261,15.954517
223263,21.650492
223264,28.730547
223265,51.677746
223268,10.556643
223269,55.509216
223270,47.219482
223271,31.474438
223272,26.999601
223273,22.881233
223278,48.379856
223279,40.914566
223280,21.534695
223281,29.245401
223282,34.93535
223285,54.266182
223286,63.48991
223287,29.164679
223290,23.614157
223291,24.278046
223295,9.250737
223296,55.93541
223297,41.97646
223298,19.094715
223300,33.698273
223301,35.09729
223302,44.48191
223303,76.81083
223304,35.30575
223305,51.009132
223308,33.042877
223309,48.329998
223310,18.722412
223312,14.26104
223313,16.166588
223314,10.697953
223315,15.347551
223318,19.404778
223319,20.32802
223320,18.968142
223321,34.825035
223326,56.002182
223327,51.67436
223329,18.7352
223330,37.80992
223331,21.1795
223334,36.59747
223335,34.10504
223336,16.574339
223338,20.373766
223340,59.6111
223341,40.667046
223342,27.676338
223343,15.952198
223344,11.761139
223345,23.672733
223346,34.25845
223347,18.82021
223350,13.746625
223352,7.235241
223354,51.01542
223355,45.62914
223356,24.536366
223357,11.630888
223359,25.494738
223360,42.644844
223361,27.747513
223362,12.862093
223364,13.088706
223365,63.65887
223366,48.077698
223367,29.763647
223369,14.804502
223370,32.212574
223371,40.263187
223372,27.838694
223374,14.065308
223375,17.0919
223378,26.894138
223383,36.027195
223384,23.695007
223385,5.6321445
223386,7.945215
223387,7.9869323
223388,52.32497
223389,37.728703
223390,27.782692
223391,22.215355
223392,21.182789
223396,11.99013
223397,33.187836
223398,30.248636
223399,10.830438
223400,14.904069
223401,41.29499
223402,46.462803
223403,6.2773995
223404,8.092265
223405,56.750195
223406,46.873646
223407,40.43034
223408,16.49382
223411,32.61796
223412,25.57683
223415,10.07002
223417,58.86185
223418,53.280575
223421,30.808832
223422,45.001015
223423,38.806942
223424,10.585425
223425,11.375809
223426,12.910926
223427,65.96175
223428,78.113884
223429,37.52855
223430,25.966644
223431,21.98335
223432,31.199528
223433,30.166983
223434,24.522654
223436,13.399843
223437,17.728836
223438,18.6805
223439,97.02386
223440,83.98001
223441,42.913437
223443,54.342342
223444,68.68454
223445,89.33245
223448,35.45333
223449,92.50349
223450,69.50703
223451,85.837875
223454,55.027954
223455,52.75474
223459,36.22759
223463,41.954758
223464,35.01619
223465,11.66776
223467,24.730824
223468,39.852737
223469,34.066338
223472,70.220825
223473,41.01602
223474,32.943424
223475,23.50154
223476,20.428205
223477,34.930485
223478,22.180902
223482,9.74278
223484,31.148642
223485,27.907068
223487,14.233203
223488,28.55796
223489,68.70969
223490,36.60795
223493,72.55784
223494,62.201138
223495,28.29041
223497,29.140747
223498,42.574665
223499,31.723372
223502,17.618187
223505,46.973732
223506,46.898014
223507,25.591225
223509,36.43388
223510,58.79268
223511,51.596405
223512,26.949682
223513,21.143042
223514,20.446188
223515,69.55089
223516,59.19419
223517,45.92795
223518,24.383076
223520,35.012012
223521,31.599188
223522,23.918692
223523,8.031836
223524,15.023653
223525,19.740255
223527,42.187576
223528,45.855022
223531,18.75439
223532,27.948442
223533,49.303368
223535,51.977474
223536,19.204668
223537,37.77424
223540,30.33685
223543,15.904921
223546,101.54671
223547,63.864864
223548,43.227577
223550,40.371162
223551,48.666897
223552,48.07339
223556,81.51964
223557,68.23259
223558,51.93885
223559,41.43526
223560,43.630905
223561,25.83998
223564,26.682882
223566,129.94086
223567,104.532455
223568,41.048214
223571,64.44839
223572,63.02263
223573,114.32305
223575,106.228615
223576,90.71497
223577,85.180466
223578,41.89281
223579,36.477448
223581,62.355484
223582,49.92529
223583,34.235806
223584,15.402013
223585,29.50176
223586,39.554398
223587,6.77765
223588,24.906687
223591,204.42818
223592,173.11646
223593,59.50762
223594,28.742754
223596,70.53144
223597,78.09842
223598,99.07502
223602,110.077644
223603,101.00692
223604,103.49114
223605,20.781145
223606,14.425929
223608,64.85833
223609,51.887318
223610,34.417946
223611,12.516494
223612,24.504513
223613,40.356792
223615,17.019043
223619,24.083897
223620,24.182825
223621,7.350732
223622,10.807243
223623,11.289814
223624,60.699093
223625,30.866146
223628,68.69311
223629,34.444496
223630,12.258116
223631,8.973488
223632,26.863255
223634,32.778038
223637,16.214045
223639,19.605867
223640,21.11833
223642,16.013685
223643,26.827072
223644,18.269293
223647,58.918552
223648,25.599045
223649,17.538368
223652,17.509922
223653,34.195076
223654,27.09117
223656,7.541715
223657,13.350093
223658,21.109547
223661,8.591249
223663,27.313692
223665,14.750808
223667,35.19849
223671,75.63774
223672,61.636814
223673,38.853817
223674,47.79897
223675,49.087086
223676,59.73952
223680,101.06672
223681,58.666885
223682,56.928284
223683,30.252962
223684,12.874166
223685,42.06986
223686,35.864025
223688,11.179438
223689,21.201178
223690,24.533335
223693,55.2355
223694,39.182106
223697,16.863142
223698,37.2826
223701,63.721386
223702,36.19503
223703,39.484207
223706,26.772186
223707,22.740309
223708,2.5295222
223711,11.041291
223714,71.364655
223715,67.51372
223716,24.931746
223718,37.743664
223719,57.04576
223720,56.067654
223723,78.17989
223724,70.40571
223725,66.99304
223726,30.658964
223728,41.49812
223729,34.083355
223730,12.500152
223732,17.679764
223733,21.011917
223735,20.897041
223736,31.708876
223741,32.784782
223742,52.92188
223745,10.025674
223746,70.95828
223747,31.875778
223748,63.09214
223749,8.514212
223751,20.287697
223753,29.10061
223755,10.562134
223758,33.409306
223759,34.57961
223762,36.429707
223763,31.780666
223765,61.374264
223766,43.49441
223767,33.954166
223768,24.85737
223769,21.487816
223770,29.69049
223771,27.298841
223772,23.939095
223774,12.262558
223775,16.715761
223777,14.353125
223778,27.347116
223779,26.829876
223783,20.320162
223784,49.00003
223785,37.0718
223786,8.311577
223787,4.6331115
223788,10.245588
223789,49.103443
223790,54.686176
223791,25.151205
223794,25.736221
223795,26.72208
223796,19.94242
223799,118.964775
223800,90.42305
223801,43.906948
223802,46.988037
223803,28.278824
223804,76.86389
223805,100.51291
223806,110.10336
223808,10.145448
223809,34.283405
223810,144.84416
223811,101.79791
223812,146.87648
223813,40.536575
223814,23.749748
223817,64.441246
223818,60.780743
223819,31.017965
223821,31.920326
223822,35.96045
223823,10.127979
223824,29.594957
223825,40.914036
223827,54.696705
223828,47.063133
223829,17.007528
223831,43.05901
223832,32.34475
223833,59.925762
223834,28.422758
223837,79.56954
223838,61.22701
223839,53.090458
223840,46.602436
223841,25.235592
223842,18.829226
223844,26.988783
223845,20.12393
223846,61.949215
223847,54.62189
223848,27.427176
223849,42.951424
223850,43.210503
223851,42.47518
223855,71.35609
223856,68.07985
223857,45.179993
223858,41.192066
223859,43.416992
223863,22.544838
223864,5.590425
223866,126.17652
223867,107.55334
223868,59.00689
223871,101.14518
223872,101.27921
223873,111.7556
223874,26.652859
223877,147.3297
223878,115.41931
223879,147.12813
223880,39.136955
223883,73.439804
223884,78.028656
223885,44.564453
223887,46.71068
223888,47.586163
223889,25.607695
223892,77.864136
223893,69.50162
223894,26.174477
223895,28.408293
223896,48.232155
223897,47.973064
223898,7.4518266
223899,16.594501
223900,22.881842
223901,72.5287
223902,69.41914
223903,53.98897
223904,31.125296
223905,29.682201
223907,38.234077
223908,78.013725
223909,61.16323
223911,20.615685
223912,30.987877
223913,7.122991
223915,25.053585
223919,35.16352
223920,19.328947
223921,3.897605
223922,8.839654
223923,67.49748
223924,53.386948
223925,7.337133
223926,21.760408
223927,27.322126
223928,59.38747
223929,42.536987
223932,17.292225
223934,49.34036
223935,52.292065
223937,16.27515
223938,52.890545
223939,18.872377
223941,11.32549
223943,48.479603
223944,54.811264
223945,20.576979
223947,19.894766
223948,19.43335
223949,11.683909
223952,54.278343
223953,56.355473
223954,17.77636
223956,43.032722
223957,56.03578
223958,44.91093
223959,15.562851
223960,20.939869
223961,20.053408
223962,78.53123
223963,60.05285
223964,51.33229
223965,20.095425
223966,18.027868
223967,32.617443
223968,28.79729
223969,25.766579
223971,9.358129
223972,13.909527
223974,135.91327
223975,92.49056
223976,17.948122
223977,43.362957
223978,49.4691
223979,75.53194
223981,19.269197
223982,73.76041
223983,74.95386
223984,76.71506
223985,20.669872
223986,14.43994
223987,41.41294
223988,38.68342
223991,14.757401
223992,40.236015
223998,45.30369
223999,40.79463
224000,16.01201
224001,36.771706
224002,49.15039
224003,69.78147
224007,73.933464
224008,63.931225
224009,62.854393
224010,39.006447
224011,39.98636
224014,20.313765
224015,8.457733
224016,39.669376
224017,35.160313
224018,14.65023
224019,35.45254
224020,59.081844
224021,59.632183
224025,80.42832
224026,58.669617
224027,59.96118
224028,56.998016
224029,111.79855
224030,68.189476
224032,28.79162
224033,35.988617
224036,40.492817
224038,15.546873
224039,32.31287
224040,51.499123
224041,2.1996975
224044,72.62973
224045,45.89669
224046,41.81326
224047,21.170965
224048,23.22247
224049,31.674421
224050,59.502106
224051,34.81592
224052,3.995969
224053,7.8937507
224054,14.898772
224056,14.575471
224058,95.8701
224059,70.73957
224060,44.60427
224063,48.712746
224064,62.682926
224065,64.91002
224068,156.81757
224069,75.64626
224070,86.73559
224071,19.354834
224072,12.851806
224074,59.044193
224075,46.121086
224076,27.431011
224078,18.715971
224079,29.098402
224081,14.2984085
224084,16.764656
224085,50.307137
224086,25.708609
224088,18.488136
224089,42.92022
224090,21.962627
224094,72.57967
224095,64.56343
224096,42.681335
224097,30.300484
224098,21.706247
224099,33.537716
224100,31.294498
224101,26.141117
224104,15.512872
224105,11.885409
224106,3.6523352
224107,23.798624
224108,19.061264
224109,15.677923
224110,19.038181
224111,33.189297
224115,44.92939
224116,35.637177
224119,17.23256
224120,5.207925
224123,123.45293
224124,94.17687
224125,44.10041
224128,68.119316
224129,87.80544
224130,102.2852
224133,34.035915
224134,99.1987
224135,64.59608
224136,96.37653
224137,27.126507
224138,17.75527
224139,64.44613
224140,48.54807
224141,31.321087
224143,18.285149
224144,29.427269
224145,23.989956
224148,74.95863
224149,77.15787
224150,25.184065
224151,10.713432
224153,26.532965
224154,52.92247
224155,65.09801
224156,15.670843
224157,24.856274
224158,19.52987
224159,70.58201
224160,37.88079
224161,46.919243
224162,27.4948
224163,16.298962
224164,39.024536
224165,42.30505
224166,29.788525
224167,-0.28725943
224168,11.4675045
224169,17.038822
224171,11.520889
224172,22.723131
224173,35.73093
224174,44.21997
224175,35.485355
224178,28.042135
224179,36.378624
224180,12.234529
224181,18.653206
224183,82.204185
224184,25.211548
224185,37.951378
224186,21.245504
224187,12.162206
224188,35.24602
224189,40.1418
224190,32.515015
224192,9.1881695
224193,13.260308
224195,4.800524
224196,-0.9338381
224197,10.579183
224198,244.27509
224199,210.79865
224200,42.683758
224201,34.400784
224203,77.50763
224204,127.61806
224205,192.95332
224209,193.91861
224210,97.062325
224211,158.08406
224212,33.53212
224213,23.692183
224215,115.813286
224216,72.3294
224217,58.298298
224218,20.464214
224219,29.537907
224220,43.45005
224221,13.118325
224222,39.80043
224224,20.665686
224225,99.21851
224226,79.42519
224228,45.08601
224229,50.037575
224230,52.397213
224233,17.34186
224234,64.60519
224235,31.961264
224236,54.745327
224237,20.026636
224238,18.504482
224239,41.48561
224240,32.434647
224243,21.364365
224244,24.315456
224248,129.96155
224249,94.267426
224250,49.927776
224251,26.350195
224253,70.1983
224254,106.88222
224255,107.57059
224257,136.28842
224258,72.12922
224259,104.272285
224260,28.822132
224261,22.186644
224263,67.6439
224264,59.665802
224266,12.067891
224267,26.970846
224268,30.722715
224270,31.429726
224273,47.215233
224277,13.895029
224278,29.897621
224279,34.351833
224280,11.678025
224281,15.945558
224282,11.260241
224283,64.68654
224284,22.50389
224285,41.23277
224286,25.63903
224287,19.003536
224289,32.85963
224290,36.90807
224291,29.857447
224292,10.338775
224293,19.466438
224294,20.723703
224295,35.962215
224296,28.074617
224298,5.883435
224299,21.228352
224300,113.29679
224301,5.985156
224304,221.3695
224305,13.3327875
224306,34.31177
224307,22.049511
224310,33.23962
224311,23.874445
224314,14.852215
224317,46.922882
224318,29.80586
224320,21.513437
224321,55.49653
224322,77.83513
224323,9.007552
224326,126.671906
224327,56.170517
224328,81.116486
224329,36.556103
224330,33.06174
224332,47.897022
224333,53.073856
224334,40.86358
224335,10.625649
224336,18.988787
224337,26.500063
224339,24.342157
224340,43.734028
224341,59.52066
224344,12.322622
224345,35.048912
224346,23.612114
224348,9.8207445
224349,39.505142
224350,36.23309
224351,21.499472
224352,17.589113
224353,24.18173
224356,9.1975765
224361,13.499045
224362,12.56126
224363,25.479383
224364,38.760815
224365,3.682019
224367,35.903625
224368,25.31313
224369,22.227434
224372,15.8365755
224373,16.216488
224376,7.278817
224377,73.47429
224378,54.322052
224379,24.439585
224381,48.895325
224382,59.19404
224383,66.966354
224386,75.36522
224387,44.81403
224388,63.371098
224389,23.947538
224391,41.61649
224392,33.051315
224393,18.13558
224394,16.124428
224395,18.40627
224396,26.163143
224397,10.869007
224399,92.04408
224400,62.49582
224401,34.036835
224403,27.472229
224404,34.47182
224405,52.619278
224409,65.37292
224410,47.649723
224411,50.368073
224412,35.277386
224413,36.786003
224414,21.870245
224415,13.213396
224417,24.72199
224418,36.715374
224419,34.56921
224422,24.237234
224423,35.954292
224427,75.66833
224428,30.456898
224429,46.19579
224430,24.884981
224431,21.211388
224432,35.945457
224433,42.259533
224434,35.637074
224436,13.249256
224437,17.825817
224440,66.122185
224441,58.88835
224442,31.759844
224444,31.644209
224445,44.573666
224446,45.283855
224447,20.019037
224448,19.756372
224449,23.933546
224450,77.45653
224451,45.883595
224452,61.801422
224453,30.323324
224454,26.649729
224456,44.725945
224457,45.042652
224458,38.30377
224459,12.463149
224460,17.45075
224461,27.737906
224462,7.5915484
